일시,지점명,평균습도(%rh),최저습도(%rh)
20220803,수원,89.6,71.0
20220804,수원,84.3,59.0
20220805,수원,86.6,69.0
20220806,수원,90.1,70.0
20220807,수원,83.5,67.0
20220808,수원,92.1,81.0
20220809,수원,96.3,84.0
20220810,수원,95.1,79.0
20220811,수원,97.5,87.0
20220812,수원,78.8,47.0
20220813,수원,90.6,81.0
20220814,수원,93.7,73.0
20220815,수원,85.0,70.0
20220816,수원,80.5,59.0
20220817,수원,81.9,60.0
20220818,수원,78.4,52.0
20220819,수원,87.8,72.0
20220820,수원,84.5,67.0
20220821,수원,80.9,51.0
20220822,수원,81.4,56.0
20220823,수원,83.4,62.0
20220824,수원,71.6,55.0
20220825,수원,80.1,59.0
20220826,수원,78.5,53.0
20220827,수원,61.9,37.0
20220828,수원,63.6,35.0
20220829,수원,74.4,59.0
20220830,수원,98.1,74.0
20220831,수원,89.6,75.0
20220901,수원,76.9,38.0
20220902,수원,65.5,44.0
20220903,수원,61.0,50.0
20220904,수원,84.9,65.0
20220905,수원,97.0,90.0
20220906,수원,81.6,56.0
20220907,수원,74.1,30.0
20220908,수원,73.6,35.0
20220909,수원,66.5,30.0
20220910,수원,50.9,34.0
20220911,수원,69.4,54.0
20220912,수원,79.4,56.0
20220913,수원,75.4,64.0
20220914,수원,53.5,44.0
20220915,수원,62.3,51.0
20220916,수원,76.0,55.0
20220917,수원,86.9,61.0
20220918,수원,74.3,53.0
20220919,수원,61.1,46.0
20220920,수원,58.5,37.0
20220921,수원,60.0,34.0
20220922,수원,63.6,43.0
20220923,수원,74.4,43.0
20220924,수원,71.5,39.0
20220925,수원,72.0,33.0
20220926,수원,64.6,24.0
20220927,수원,72.4,29.0
20220928,수원,78.1,46.0
20220929,수원,81.5,39.0
20220930,수원,78.4,33.0
20221001,수원,77.5,28.0
20221002,수원,78.3,54.0
20221003,수원,97.0,89.0
20221004,수원,77.9,63.0
20221005,수원,69.9,43.0
20221006,수원,73.6,55.0
20221007,수원,64.5,41.0
20221008,수원,65.0,38.0
20221009,수원,84.5,64.0
20221010,수원,77.9,60.0
20221011,수원,73.4,48.0
20221012,수원,75.1,40.0
20221013,수원,73.6,39.0
20221014,수원,79.4,44.0
20221015,수원,75.0,29.0
20221016,수원,80.0,53.0
20221017,수원,49.8,25.0
20221018,수원,53.8,31.0
20221019,수원,63.9,30.0
20221020,수원,72.6,31.0
20221021,수원,73.4,35.0
20221022,수원,78.9,45.0
20221023,수원,64.4,28.0
20221024,수원,53.0,24.0
20221025,수원,54.9,26.0
20221026,수원,54.8,32.0
20221027,수원,75.1,42.0
20221028,수원,80.3,35.0
20221029,수원,73.3,28.0
20221030,수원,70.1,34.0
20221031,수원,69.0,33.0
20221101,수원,81.0,38.0
20221102,수원,60.6,14.0
20221103,수원,65.6,40.0
20221104,수원,39.9,21.0
20221105,수원,53.8,24.0
20221106,수원,63.3,28.0
20221107,수원,66.4,34.0
20221108,수원,75.4,40.0
20221109,수원,81.9,52.0
20221110,수원,75.9,42.0
20221111,수원,67.9,32.0
20221112,수원,82.5,47.0
20221113,수원,80.5,64.0
20221114,수원,75.0,48.0
20221115,수원,81.6,63.0
20221116,수원,72.3,25.0
20221117,수원,69.5,34.0
20221118,수원,72.6,22.0
20221119,수원,60.6,34.0
20221120,수원,68.0,31.0
20221121,수원,76.1,45.0
20221122,수원,74.8,40.0
20221123,수원,62.3,41.0
20221124,수원,69.9,43.0
20221125,수원,71.9,31.0
20221126,수원,66.8,35.0
20221127,수원,52.4,28.0
20221128,수원,72.9,41.0
20221129,수원,66.4,35.0
20221130,수원,54.4,37.0
20221201,수원,51.6,34.0
20221202,수원,57.5,35.0
20221203,수원,75.5,56.0
20221204,수원,44.5,26.0
20221205,수원,45.9,28.0
20221206,수원,82.9,60.0
20221207,수원,77.5,52.0
20221208,수원,72.3,32.0
20221209,수원,77.1,55.0
20221210,수원,69.1,33.0
20221211,수원,66.8,31.0
20221212,수원,84.8,56.0
20221213,수원,87.3,65.0
20221214,수원,60.6,51.0
20221215,수원,86.8,70.0
20221216,수원,67.3,49.0
20221217,수원,64.6,39.0
20221218,수원,60.3,40.0
20221219,수원,70.4,45.0
20221220,수원,69.6,45.0
20221221,수원,92.0,62.0
20221222,수원,66.1,53.0
20221223,수원,67.9,59.0
20221224,수원,65.3,45.0
20221225,수원,79.0,50.0
20221226,수원,77.0,48.0
20221227,수원,82.4,53.0
20221228,수원,69.9,39.0
20221229,수원,68.0,39.0
20221230,수원,80.8,54.0
20221231,수원,81.4,56.0
20230101,수원,63.1,35.0
20230102,수원,54.9,35.0
20230103,수원,62.8,37.0
20230104,수원,70.9,46.0
20230105,수원,80.1,52.0
20230106,수원,84.1,59.0
20230107,수원,88.0,64.0
20230108,수원,77.9,52.0
20230109,수원,64.3,36.0
20230110,수원,73.4,47.0
20230111,수원,83.3,39.0
20230112,수원,62.3,36.0
20230113,수원,99.5,49.0
20230114,수원,99.8,95.0
20230115,수원,98.9,93.0
20230116,수원,67.6,37.0
20230117,수원,61.5,41.0
20230118,수원,64.0,24.0
20230119,수원,65.1,39.0
20230120,수원,46.4,22.0
20230121,수원,50.5,28.0
20230122,수원,46.3,30.0
20230123,수원,61.3,38.0
20230124,수원,45.6,31.0
20230125,수원,39.9,19.0
20230126,수원,79.4,45.0
20230127,수원,55.0,31.0
20230128,수원,48.5,34.0
20230129,수원,58.3,44.0
20230130,수원,51.5,26.0
20230131,수원,67.8,41.0
20230201,수원,64.4,35.0
20230202,수원,52.5,32.0
20230203,수원,51.1,25.0
20230204,수원,68.0,42.0
20230205,수원,76.6,45.0
20230206,수원,72.8,32.0
20230207,수원,79.5,46.0
20230208,수원,72.3,30.0
20230209,수원,55.8,33.0
20230210,수원,84.4,61.0
20230211,수원,83.4,52.0
20230212,수원,70.5,49.0
20230213,수원,62.1,47.0
20230214,수원,53.8,36.0
20230215,수원,50.4,38.0
20230216,수원,72.4,50.0
20230217,수원,69.4,36.0
20230218,수원,57.0,33.0
20230219,수원,63.4,33.0
20230220,수원,48.9,24.0
20230221,수원,46.8,21.0
20230222,수원,60.5,23.0
20230223,수원,69.6,37.0
20230224,수원,58.4,24.0
20230225,수원,41.4,23.0
20230226,수원,47.6,24.0
20230227,수원,54.4,28.0
20230228,수원,67.3,43.0
20230301,수원,56.1,23.0
20230302,수원,38.9,19.0
20230303,수원,65.6,40.0
20230304,수원,70.4,31.0
20230305,수원,60.8,17.0
20230306,수원,50.1,18.0
20230307,수원,65.6,41.0
20230308,수원,66.6,32.0
20230309,수원,82.1,65.0
20230310,수원,60.8,23.0
20230311,수원,54.6,16.0
20230312,수원,67.1,35.0
20230313,수원,36.3,16.0
20230314,수원,45.4,20.0
20230315,수원,67.1,28.0
20230316,수원,35.0,14.0
20230317,수원,39.1,12.0
20230318,수원,50.9,20.0
20230319,수원,70.0,27.0
20230320,수원,57.4,16.0
20230321,수원,44.4,13.0
20230322,수원,49.3,28.0
20230323,수원,54.5,30.0
20230324,수원,43.9,25.0
20230325,수원,59.3,41.0
20230326,수원,40.4,12.0
20230327,수원,47.5,18.0
20230328,수원,58.1,16.0
20230329,수원,60.3,23.0
20230330,수원,50.1,14.0
20230331,수원,52.1,24.0
20230401,수원,47.9,14.0
20230402,수원,31.0,14.0
20230403,수원,29.1,14.0
20230404,수원,41.1,18.0
20230405,수원,93.9,87.0
20230406,수원,92.5,78.0
20230407,수원,63.4,28.0
20230408,수원,57.9,22.0
20230409,수원,59.1,26.0
20230410,수원,49.5,30.0
20230411,수원,72.4,48.0
20230412,수원,54.4,13.0
20230413,수원,44.6,16.0
20230414,수원,56.6,25.0
20230415,수원,87.0,67.0
20230416,수원,70.5,33.0
20230417,수원,55.9,25.0
20230418,수원,74.3,38.0
20230419,수원,65.8,22.0
20230420,수원,88.8,71.0
20230421,수원,50.3,16.0
20230422,수원,20.4,11.0
20230423,수원,41.8,17.0
20230424,수원,44.8,28.0
20230425,수원,68.1,51.0
20230426,수원,71.4,53.0
20230427,수원,67.9,30.0
20230428,수원,64.8,26.0
20230429,수원,87.3,69.0
20230430,수원,68.9,36.0
20230501,수원,60.9,24.0
20230502,수원,47.4,20.0
20230503,수원,54.4,18.0
20230504,수원,65.8,42.0
20230505,수원,91.3,62.0
20230506,수원,85.3,69.0
20230507,수원,60.9,39.0
20230508,수원,60.0,30.0
20230509,수원,62.8,34.0
20230510,수원,61.1,27.0
20230511,수원,51.8,25.0
20230512,수원,57.3,22.0
20230513,수원,67.5,36.0
20230514,수원,62.1,31.0
20230515,수원,58.6,32.0
20230516,수원,55.9,32.0
20230517,수원,65.9,31.0
20230518,수원,70.3,41.0
20230519,수원,63.5,46.0
20230520,수원,70.4,51.0
20230521,수원,76.5,56.0
20230522,수원,65.5,31.0
20230523,수원,60.8,36.0
20230524,수원,55.4,28.0
20230525,수원,49.8,28.0
20230526,수원,56.1,35.0
20230527,수원,90.0,71.0
20230528,수원,97.6,93.0
20230529,수원,86.6,62.0
20230530,수원,79.1,54.0
20230531,수원,61.5,39.0
20230601,수원,71.6,53.0
20230602,수원,82.8,63.0
20230603,수원,62.9,31.0
20230604,수원,65.9,27.0
20230605,수원,71.0,48.0
20230606,수원,73.0,48.0
20230607,수원,73.8,59.0
20230608,수원,79.0,64.0
20230609,수원,65.4,31.0
20230610,수원,65.9,45.0
20230611,수원,71.8,48.0
20230612,수원,74.5,47.0
20230613,수원,71.8,50.0
20230614,수원,74.3,43.0
20230615,수원,75.0,53.0
20230616,수원,69.4,39.0
20230617,수원,63.5,35.0
20230618,수원,68.1,44.0
20230619,수원,61.5,40.0
20230620,수원,62.8,42.0
20230621,수원,92.8,78.0
20230622,수원,80.1,57.0
20230623,수원,78.3,52.0
20230624,수원,73.9,52.0
20230625,수원,63.0,44.0
20230626,수원,86.0,60.0
20230627,수원,75.4,51.0
20230628,수원,78.3,61.0
20230629,수원,94.4,87.0
20230630,수원,86.6,69.0
20230701,수원,81.1,61.0
20230702,수원,82.9,65.0
20230703,수원,74.8,43.0
20230704,수원,88.9,70.0
20230705,수원,83.8,68.0
20230706,수원,72.1,46.0
20230707,수원,71.6,47.0
20230708,수원,84.5,63.0
20230709,수원,86.3,76.0
20230710,수원,80.8,60.0
20230711,수원,89.8,82.0
20230712,수원,85.9,67.0
20230713,수원,94.6,89.0
20230714,수원,96.8,93.0
20230715,수원,92.9,82.0
20230716,수원,88.0,75.0
20230717,수원,89.8,76.0
20230718,수원,92.5,76.0
20230719,수원,80.9,58.0
20230720,수원,78.3,56.0
20230721,수원,70.4,45.0
20230722,수원,79.0,50.0
20230723,수원,94.4,84.0
20230724,수원,85.8,66.0
20230725,수원,83.6,65.0
20230726,수원,82.6,66.0
20230727,수원,79.6,58.0
20230728,수원,74.3,52.0
20230729,수원,71.3,53.0
20230730,수원,75.6,48.0
20230731,수원,78.4,59.0
20230801,수원,73.3,51.0
20230802,수원,74.6,51.0
20230803,수원,70.4,51.0
20230804,수원,70.3,51.0
20230805,수원,72.3,50.0
20230806,수원,78.8,56.0
20230807,수원,70.1,51.0
20230808,수원,61.0,50.0
20230809,수원,67.1,58.0
20230810,수원,93.3,80.0
20230811,수원,89.3,75.0
20230812,수원,85.6,75.0
20230813,수원,75.8,53.0
20230814,수원,77.9,55.0
20230815,수원,76.0,57.0
20230816,수원,75.8,56.0
20230817,수원,74.9,50.0
20230818,수원,73.3,54.0
20230819,수원,71.9,53.0
20230820,수원,74.9,46.0
20230821,수원,72.1,53.0
20230822,수원,76.3,59.0
20230823,수원,91.5,79.0
20230824,수원,84.6,70.0
20230825,수원,81.1,59.0
20230826,수원,79.1,51.0
20230827,수원,77.3,54.0
20230828,수원,82.6,72.0
20230829,수원,90.1,75.0
20230830,수원,90.8,74.0
20230831,수원,82.4,53.0
20230901,수원,72.8,40.0
20230902,수원,69.0,38.0
20230903,수원,82.6,66.0
20230904,수원,81.5,63.0
20230905,수원,71.3,48.0
20230906,수원,67.1,44.0
20230907,수원,53.6,34.0
20230908,수원,63.8,36.0
20230909,수원,71.6,47.0
20230910,수원,72.6,52.0
20230911,수원,72.1,48.0
20230912,수원,72.3,44.0
20230913,수원,89.1,79.0
20230914,수원,75.5,62.0
20230915,수원,85.8,67.0
20230916,수원,89.8,73.0
20230917,수원,83.1,62.0
20230918,수원,82.5,53.0
20230919,수원,84.9,54.0
20230920,수원,89.8,73.0
20230921,수원,70.3,53.0
20230922,수원,73.5,37.0
20230923,수원,66.1,40.0
20230924,수원,58.0,39.0
20230925,수원,66.8,49.0
20230926,수원,96.9,89.0
20230927,수원,92.5,81.0
20230928,수원,82.1,57.0
20230929,수원,76.8,33.0
20230930,수원,80.0,59.0
20231001,수원,69.0,32.0
20231002,수원,62.6,28.0
20231003,수원,70.8,47.0
20231004,수원,73.9,45.0
20231005,수원,41.4,30.0
20231006,수원,63.3,30.0
20231007,수원,66.6,45.0
20231008,수원,68.1,57.0
20231009,수원,68.6,49.0
20231010,수원,78.1,37.0
20231011,수원,64.8,30.0
20231012,수원,69.6,36.0
20231013,수원,71.4,43.0
20231014,수원,89.0,71.0
20231015,수원,83.8,57.0
20231016,수원,64.4,28.0
20231017,수원,66.4,28.0
20231018,수원,75.4,42.0
20231019,수원,90.0,77.0
20231020,수원,48.6,32.0
20231021,수원,61.6,28.0
20231022,수원,74.0,41.0
20231023,수원,79.3,44.0
20231024,수원,85.8,64.0
20231025,수원,83.1,52.0
20231026,수원,82.5,62.0
20231027,수원,71.4,46.0
20231028,수원,73.3,26.0
20231029,수원,69.4,25.0
20231030,수원,78.6,44.0
20231031,수원,81.5,49.0
20231101,수원,82.6,73.0
20231102,수원,73.3,31.0
20231103,수원,83.6,66.0
20231104,수원,80.1,69.0
20231105,수원,82.0,67.0
20231106,수원,79.0,41.0
20231107,수원,65.8,47.0
20231108,수원,64.3,15.0
20231109,수원,73.0,56.0
20231110,수원,47.3,22.0
20231111,수원,49.4,20.0
20231112,수원,56.0,34.0
20231113,수원,57.4,28.0
20231114,수원,72.8,46.0
20231115,수원,77.3,49.0
20231116,수원,88.3,68.0
20231117,수원,69.9,28.0
20231118,수원,60.8,48.0
20231119,수원,71.8,45.0
20231120,수원,66.6,30.0
20231121,수원,68.8,24.0
20231122,수원,75.8,47.0
20231123,수원,73.3,49.0
20231124,수원,51.4,37.0
20231125,수원,47.6,19.0
20231126,수원,46.3,24.0
20231127,수원,80.0,56.0
20231128,수원,59.1,26.0
20231129,수원,60.4,42.0
20231130,수원,50.4,37.0
20231201,수원,57.1,31.0
20231202,수원,62.6,44.0
20231203,수원,58.4,28.0
20231204,수원,65.6,32.0
20231205,수원,57.1,40.0
20231206,수원,79.1,55.0
20231207,수원,61.0,46.0
20231208,수원,69.1,51.0
20231209,수원,88.3,68.0
20231210,수원,73.4,54.0
20231211,수원,81.6,63.0
20231212,수원,73.8,56.0
20231213,수원,72.8,56.0
20231214,수원,80.0,62.0
20231215,수원,95.1,89.0
20231216,수원,73.5,53.0
20231217,수원,49.5,39.0
20231218,수원,50.8,37.0
20231219,수원,57.8,41.0
20231220,수원,64.8,48.0
20231221,수원,55.4,42.0
20231222,수원,50.9,38.0
20231223,수원,57.8,38.0
20231224,수원,76.3,51.0
20231225,수원,86.8,53.0
20231226,수원,80.3,51.0
20231227,수원,83.1,52.0
20231228,수원,82.9,59.0
20231229,수원,79.6,56.0
20231230,수원,91.1,77.0
20231231,수원,91.0,75.0
20240101,수원,84.8,64.0
20240102,수원,78.4,58.0
20240103,수원,84.3,65.0
20240104,수원,73.3,56.0
20240105,수원,79.4,60.0
20240106,수원,67.5,35.0
20240107,수원,55.6,39.0
20240108,수원,57.5,21.0
20240109,수원,83.1,56.0
20240110,수원,85.1,70.0
20240111,수원,80.4,68.0
20240112,수원,66.4,28.0
20240113,수원,48.9,19.0
20240114,수원,79.4,55.0
20240115,수원,47.6,25.0
20240116,수원,54.3,29.0
20240117,수원,82.3,53.0
20240118,수원,81.6,67.0
20240119,수원,59.6,51.0
20240120,수원,72.0,52.0
20240121,수원,77.5,61.0
20240122,수원,64.9,52.0
20240123,수원,54.9,46.0
20240124,수원,49.6,38.0
20240125,수원,47.1,27.0
20240126,수원,66.9,41.0
20240127,수원,72.4,35.0
20240128,수원,71.0,47.0
20240129,수원,70.6,41.0
20240130,수원,64.4,29.0
20240131,수원,55.8,23.0
20240201,수원,69.6,44.0
20240202,수원,73.3,51.0
20240203,수원,77.0,50.0
20240204,수원,71.1,45.0
20240205,수원,86.8,61.0
20240206,수원,79.0,66.0
20240207,수원,78.0,60.0
20240208,수원,71.8,44.0
20240209,수원,72.1,44.0
20240210,수원,73.9,27.0
20240211,수원,77.3,48.0
20240212,수원,67.6,27.0
20240213,수원,69.5,55.0
20240214,수원,78.9,61.0
20240215,수원,85.6,60.0
20240216,수원,72.6,43.0
20240217,수원,79.5,45.0
20240218,수원,82.9,48.0
20240219,수원,96.3,90.0
20240220,수원,86.4,78.0
20240221,수원,90.9,78.0
20240222,수원,84.0,71.0
20240223,수원,65.4,49.0
20240224,수원,67.0,48.0
20240225,수원,83.1,55.0
20240226,수원,73.1,35.0
20240227,수원,50.6,38.0
20240228,수원,61.5,46.0
20240229,수원,65.8,34.0
20240301,수원,37.6,24.0
20240302,수원,57.0,44.0
20240303,수원,78.3,58.0
20240304,수원,59.4,27.0
20240305,수원,48.6,35.0
20240306,수원,59.8,42.0
20240307,수원,58.0,38.0
20240308,수원,49.3,25.0
20240309,수원,50.9,26.0
20240310,수원,60.4,20.0
20240311,수원,63.6,30.0
20240312,수원,82.5,58.0
20240313,수원,65.9,26.0
20240314,수원,65.0,24.0
20240315,수원,69.1,29.0
20240316,수원,62.8,21.0
20240317,수원,60.8,36.0
20240318,수원,45.0,25.0
20240319,수원,73.5,60.0
20240320,수원,63.4,39.0
20240321,수원,63.0,35.0
20240322,수원,67.9,41.0
20240323,수원,78.4,35.0
20240324,수원,70.4,21.0
20240325,수원,,38.0
20240326,수원,78.6,54.0
20240327,수원,72.1,42.0
20240328,수원,85.1,74.0
20240329,수원,78.8,64.0
20240330,수원,64.6,24.0
20240331,수원,43.5,13.0
20240401,수원,51.0,12.0
20240402,수원,,22.0
20240403,수원,79.6,61.0
20240404,수원,61.1,45.0
20240405,수원,54.4,44.0
20240406,수원,54.8,25.0
20240407,수원,51.6,21.0
20240408,수원,,27.0
20240409,수원,40.3,21.0
20240410,수원,65.4,36.0
20240411,수원,,36.0
20240412,수원,66.3,28.0
20240413,수원,62.3,26.0
20240414,수원,52.1,23.0
20240415,수원,81.4,44.0
20240416,수원,82.1,53.0
20240417,수원,65.9,37.0
20240418,수원,59.0,25.0
20240419,수원,58.9,33.0
20240420,수원,79.3,61.0
20240421,수원,65.9,55.0
20240422,수원,52.6,37.0
20240423,수원,,76.0
20240424,수원,77.9,61.0
20240425,수원,76.8,42.0
20240426,수원,65.8,28.0
20240427,수원,65.0,36.0
20240428,수원,60.3,19.0
20240429,수원,57.5,37.0
20240430,수원,69.9,48.0
20240501,수원,54.1,29.0
20240502,수원,58.6,31.0
20240503,수원,56.8,25.0
20240504,수원,51.9,27.0
20240505,수원,90.1,43.0
20240506,수원,90.0,85.0
20240507,수원,86.3,73.0
20240508,수원,59.9,35.0
20240509,수원,63.9,33.0
20240510,수원,55.9,23.0
20240511,수원,77.8,55.0
20240512,수원,68.8,39.0
20240513,수원,55.6,26.0
20240514,수원,56.1,30.0
20240515,수원,79.8,49.0
20240516,수원,63.3,23.0
20240517,수원,67.5,42.0
20240518,수원,71.3,44.0
20240519,수원,67.6,19.0
20240520,수원,79.1,59.0
